method,metric,mean,ci95_low,ci95_high,n_blocks
WeightedMaxWeight,throughput_mbps,3.6690834955220737,3.606643023001578,3.7315239680425694,5
WeightedMaxWeight,total_packet_failure_probability,0.10922423367549867,0.09513970214997024,0.12330876520102711,5
WeightedMaxWeight,deadline_expiration_class1,0.06409387396818007,0.05561600240516342,0.07257174553119672,5
WeightedMaxWeight,deadline_expiration_class2,0.029736662350368488,0.02257715011262039,0.03689617458811659,5
WeightedMaxWeight,controller_median_ms,1.8063624999999999,1.735919202217482,1.8768057977825177,5
WeightedMaxWeight,controller_p95_ms,2.6054459166666657,2.403398004006263,2.8074938293270684,5
WeightedMaxWeight,decision_median_ms,1.8063624999999999,1.735919202217482,1.8768057977825177,5
WeightedMaxWeight,decision_p95_ms,2.6054459166666657,2.403398004006263,2.8074938293270684,5
EDF,deadline_expiration_class0,4.6992481203007515e-05,-8.347956321418202e-05,0.00017746452562019706,5
EDF,queue_overflow_packet_probability,0.03761276919304439,0.03243955263812186,0.04278598574796692,5
EDF,cohort_goodput_mbps,4.00012037037037,3.9215393047117373,4.078701436029003,5
EDF,energy_j,0.08487959191451402,0.08379174340710967,0.08596744042191838,5
EDF,throughput_mbps,3.610496467620515,3.5494728635838597,3.6715200716571705,5
EDF,total_packet_failure_probability,0.037699349279624476,0.03253852803353763,0.042860170525711325,5
EDF,deadline_expiration_class1,0.00024084778420038533,-0.00042785286734050887,0.0009095484357412795,5
EDF,deadline_expiration_class2,0.0,0.0,0.0,5
EDF,controller_median_ms,1.3632816666666667,1.280374899944996,1.4461884333883375,5
EDF,controller_p95_ms,2.030854166666666,1.9037804197493733,2.1579279135839586,5
EDF,decision_median_ms,1.3632816666666667,1.280374899944996,1.4461884333883375,5
EDF,decision_p95_ms,2.030854166666666,1.9037804197493733,2.1579279135839586,5
LyapunovDPP-Energy,deadline_expiration_class0,0.14496955277335205,0.1291377952385376,0.1608013103081665,5
LyapunovDPP-Energy,queue_overflow_packet_probability,0.04917264780132874,0.04205645196332369,0.056288843639333785,5
LyapunovDPP-Energy,cohort_goodput_mbps,3.652111111111111,3.6075192721287825,3.6967029500934396,5
LyapunovDPP-Energy,energy_j,0.07640484958565658,0.07590791150245774,0.07690178766885541,5
LyapunovDPP-Energy,throughput_mbps,3.6235375859238452,3.566509748461472,3.6805654233862186,5
LyapunovDPP-Energy,total_packet_failure_probability,0.15179156951492384,0.13177866895822565,0.17180447007162203,5
LyapunovDPP-Energy,deadline_expiration_class1,0.06929325984354792,0.06264186819056672,0.07594465149652913,5
LyapunovDPP-Energy,deadline_expiration_class2,0.02442072384138628,0.012703707682033962,0.03613774000073859,5
LyapunovDPP-Energy,controller_median_ms,1.9082441666666667,1.832726350932932,1.9837619824004016,5
LyapunovDPP-Energy,controller_p95_ms,2.4769984999999997,2.37167164950276,2.582325350497239,5
LyapunovDPP-Energy,decision_median_ms,1.9082441666666667,1.832726350932932,1.9837619824004016,5
LyapunovDPP-Energy,decision_p95_ms,2.4769984999999997,2.37167164950276,2.582325350497239,5
